Weights,Ambient Temperature,Electricity Tariff,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,Average IQB,Total IQB,Total Reward,Total Electric Cost,Total Gas Cost,Total Water Cost,Total Bath Cost
"1.0,0.0,0.0,0.0",15.0,1.0,7.760265660639567e-05,0.08709200897079242,0.7905338711054672,0.7711700919549487,0.8442470011158459,0.8453307870692436,0.8458172069973907,0.5977526528386136,4.184268569870295,[ 4.1843 -0.457  -0.4152 -1.3106],0.4570442444392945,1.3105531914893613,0.4152447441127819,2.1828421800414377
"1.0,0.0,0.0,0.0",16.0,1.0,0.0002807571176578132,0.17761836413649534,0.9087785825693606,0.838709701426479,0.8747589203047617,0.8397451571163269,0.8752159963944545,0.6450153541522194,4.515107479065536,[ 4.5151 -0.4261 -0.4    -1.2291],0.42611474065104293,1.2291063829787232,0.40003552878960325,2.055256652419369
"1.0,0.0,0.0,0.0",17.0,1.0,0.0009162651460965926,0.29605257304531696,0.8973395101964409,0.8679648605697468,0.9033124771010362,0.9035700602017832,0.903641756330552,0.6818282146558533,4.772797502590973,[ 4.7728 -0.3994 -0.3898 -1.1637],0.3993814130304383,1.1637021276595743,0.38982305572900083,1.9529065964190133
"1.0,0.0,0.0,0.0",18.0,1.0,0.0023077415102639026,0.40088035919323195,0.8642522353909243,0.9288100983602726,0.9295823996958781,0.9298696786419032,0.9299812199062052,0.7122405332426683,4.9856837326986785,[ 4.9857 -0.3825 -0.3851 -1.1045],0.38245542705388375,1.1044680851063826,0.3851245691787147,1.872048081338981
"1.0,0.0,0.0,0.0",19.0,1.0,0.00024272960859752517,0.3013237242622464,0.8593738901173358,0.9543523776349999,0.9542281909850989,0.9540139896916306,0.953907999926357,0.7110632717466094,4.977442902226266,[ 4.9774 -0.1815 -0.378  -1.0841],0.18150000000000005,1.0841063829787232,0.3780196227262121,1.6436260057049352
"1.0,0.0,0.0,0.0",20.0,1.0,0.00018231202345882035,0.3999688281844111,0.7957172064656673,0.9736064699553826,0.9450859593332275,0.944859533719752,0.9448222272572985,0.7148917909913141,5.0042425369391985,[ 5.0042 -0.1815 -0.3734 -1.0415],0.18150000000000005,1.0415319148936169,0.37339431685168417,1.596426231745301
"1.0,0.0,0.0,0.0",21.0,1.0,3.603402836665889e-05,0.4224761461756238,0.8180821247302162,0.9636981849132529,0.9642170246096625,0.9642377044774622,0.9642641933486042,0.728144487469027,5.097011412283189,[ 5.097  -0.1815 -0.3597 -0.9576],0.18150000000000005,0.9576170212765958,0.35970229372374224,1.498819315000338
"1.0,0.0,0.0,0.0",22.0,1.0,0.00017284417603132666,0.4203535552446732,0.8387903066495783,1.0,0.9805031427266088,1.0,0.9801663065071299,0.7457123079005744,5.219986155304021,[ 5.22   -0.1815 -0.3506 -0.8626],0.18150000000000005,0.8625957446808509,0.35058241933310225,1.3946781640139532
"1.0,0.0,0.0,0.0",23.0,1.0,0.0008981130503903607,0.45145524776963186,0.8900544286578538,1.0,1.0,1.0,1.0,0.7632011127825538,5.3424077894778765,[ 5.3424 -0.1772 -0.3352 -0.7719],0.1771730387498008,0.7718936170212766,0.3351504323442834,1.2842170881153607
"1.0,0.0,0.0,0.0",24.0,1.0,0.0010138914800522172,0.439406031298762,0.9398779757790934,1.0,0.9978314452269657,0.9971909040927697,0.9967383087561349,0.7674369366619683,5.372058556633778,[ 5.3721 -0.1793 -0.3317 -0.696 ],0.17932320196348558,0.696,0.3316889413356153,1.2070121432991008
