Weights,Ambient Temperature,Electricity Tariff,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,Average IQB,Total IQB,Total Reward,Total Electric Cost,Total Gas Cost,Total Water Cost,Total Bath Cost
"1.0,0.0,0.0,0.0",15.0,1.0,7.760265660639567e-05,0.0761060654786977,0.8957609628256064,0.9105677367226999,0.9354725877673696,0.9353032890743166,0.9352390842803103,0.6697896184008011,4.688527328805607,[ 4.6885 -0.4461 -0.3777 -1.1989],0.44612327524102474,1.1988723404255317,0.37768736873346687,2.0226829844000234
"1.0,0.0,0.0,0.0",16.0,1.0,0.0002700825066714256,0.1724783284404399,0.9279683491977894,0.9368445705682784,0.9577108553517888,0.9577008538336572,0.957793441722465,0.701538068803013,4.91076648162109,[ 4.9108 -0.4224 -0.3632 -1.1193],0.42238853157791456,1.1192765957446806,0.3631868553668851,1.9048519826894803
"1.0,0.0,0.0,0.0",17.0,1.0,0.0008248593606763021,0.2972092044622712,0.9765704385648774,0.9603329416627445,0.9766411964795876,0.976569865298016,0.9766789694162337,0.7378324964634866,5.164827475244406,[ 5.1648 -0.3992 -0.3545 -1.0625],0.3992147637294162,1.0625106382978724,0.354515837869654,1.8162412398969427
"1.0,0.0,0.0,0.0",18.0,1.0,0.0023923938247828558,0.4457041770078791,0.984621254032557,0.99133485698823,0.9910178468237495,0.9909827895304802,0.9909098641594098,0.7709947403381555,5.396963182367089,[ 5.397  -0.3568 -0.3359 -0.9934],0.35682375324311144,0.9934042553191489,0.3359194476349141,1.6861474561971743
"1.0,0.0,0.0,0.0",19.0,1.0,0.0064636733054867675,0.4486803787228057,0.9999685736366288,0.9929490178049686,0.9914403396963808,0.9912592390726719,0.990991779121107,0.7745361430514357,5.42175300136005,[ 5.4218 -0.3216 -0.3173 -0.9052],0.32163142393445765,0.9051702127659574,0.3172705595556778,1.5440721962560928
"1.0,0.0,0.0,0.0",20.0,1.0,0.00942805871280552,0.40255356692645095,1.0,0.9892920986242141,0.955465451499635,0.9549313866959949,0.9549474095374051,0.7523739959995007,5.266617971996505,[ 5.2666 -0.3    -0.3052 -0.8268],0.2999890326406974,0.8268085106382979,0.3052458192103918,1.432043362489387
"1.0,0.0,0.0,0.0",21.0,1.0,0.005799170574164125,0.4456842275873218,1.0,0.9826227820987936,0.9423032040457482,0.9410613077772715,0.9405573771364867,0.751146867031398,5.258028069219786,[ 5.258  -0.2708 -0.2964 -0.767 ],0.270810640196953,0.7669574468085105,0.29642101838485707,1.3341891053903205
"1.0,0.0,0.0,0.0",22.0,1.0,0.03175116142467865,0.956412931707889,0.9868534912529017,0.9713999563283646,0.9702699882331375,0.9698495377329963,0.9696396895241198,0.8365966794577268,5.856176756204087,[ 5.8562 -0.2634 -0.2555 -0.6917],0.26336669146522806,0.6916808510638299,0.255473306695177,1.210520849224235
"1.0,0.0,0.0,0.0",23.0,1.0,0.0589803148843808,0.9332217616480138,0.9573370142463378,0.990860694861631,0.9906600576494274,0.9905724584434447,0.9905303472790863,0.8445946641446174,5.912162649012322,[ 5.9122 -0.2418 -0.2474 -0.6503],0.24183304392022376,0.6503404255319147,0.24744269847146913,1.1396161679236076
"1.0,0.0,0.0,0.0",24.0,1.0,0.10428625851111238,0.9692849719422632,0.9396908167467957,0.9773311520636788,0.9775399059066132,0.9776901892215751,0.9777658128223151,0.8462270153163363,5.923589107214354,[ 5.9236 -0.1815 -0.2336 -0.6158],0.18150000000000005,0.6157872340425532,0.23362203798532205,1.0309092720278752
"1.0,0.0,0.0,0.0",25.0,1.0,0.20645994363743453,1.0,0.9634979792997069,0.9907568857496574,0.9908965879026702,0.9909498469202996,0.9910016484000728,0.8762232702728345,6.1335628919098415,[ 6.1336 -0.1815 -0.2277 -0.564 ],0.18150000000000005,0.5639574468085106,0.227667803104353,0.9731252499128636
"1.0,0.0,0.0,0.0",26.0,1.0,0.3277370846935756,0.9853628904488053,0.9938727135864457,0.9939722256424824,0.9939719178421581,0.9939695601722492,0.9939684299289215,0.897550688902091,6.282854822314637,[ 6.2829 -0.1813 -0.2253 -0.5232],0.18134311737800826,0.5232340425531914,0.22529346002208206,0.9298706199532817
"1.0,0.0,0.0,0.0",27.0,1.0,0.4440936783070054,0.9835476982688828,0.9782773460266792,0.978631485558439,0.9787206251792684,0.9787542761957103,0.9787829216103,0.9029725758780407,6.320808031146285,[ 6.3208 -0.1659 -0.2062 -0.4677],0.16589554896094466,0.46770212765957436,0.20616853633812363,0.8397662129586426
"1.0,0.0,0.0,0.0",28.0,1.0,0.5618412238693471,0.9607787681532323,0.9666328736712786,0.9690614769988883,0.9695933352086191,0.9698036339713113,0.9698500411098214,0.9096516218546427,6.367561352982499,[ 6.3676 -0.1525 -0.1995 -0.4294],0.15250081634076298,0.4294468085106382,0.19949684601860077,0.7814444708700019
"1.0,0.0,0.0,0.0",29.0,1.0,0.7058743685122666,0.933346223666892,0.9371458447020221,0.9477269944236144,0.9489536006478269,0.949493703010265,0.9496420892973093,0.9103118320371708,6.372182824260196,[ 6.3722 -0.1388 -0.1939 -0.3955],0.1387695751852611,0.39551063829787236,0.19386323329269695,0.7281434467758304
"1.0,0.0,0.0,0.0",30.0,1.0,0.8331651761395906,0.8831609980772751,0.8990080705806922,0.9026723136367585,0.9042783109010026,0.9052509722426221,0.9054480864938751,0.8904262754388308,6.232983928071816,[ 6.233  -0.125  -0.1966 -0.3714],0.12497188029268362,0.3714468085106383,0.19656760113612343,0.6929862899394454
"0.05172411,0.74436766,0.0,0.20390823",15.0,1.0,7.760265660639567e-05,0.07199452084845158,0.8526316659445223,0.9535958945093975,0.9581031709128792,0.957115469381488,0.9566118555364133,0.6785900256842511,4.750130179789758,[ 4.7501 -0.4431 -0.3601 -1.1551],0.44311450547924425,1.155063829787234,0.3600591283080332,1.9582374635745114
"0.05172411,0.74436766,0.0,0.20390823",16.0,1.0,0.0002807571176578132,0.17761836413649534,0.9506341914408313,0.9544783275984299,0.9678603925436322,0.9670216356958576,0.966603732785546,0.7120710573312072,4.984497401318451,[ 4.9845 -0.4263 -0.3488 -1.0798],0.4263079920038947,1.0797872340425532,0.3487607027018509,1.8548559287482989
"0.05172411,0.74436766,0.0,0.20390823",17.0,1.0,0.0009162651460965926,0.2947871679796714,0.9832053282188361,0.9512657758571924,0.9728214209671391,0.9464598892127458,0.9710892048787604,0.731506436037206,5.120545052260442,[ 5.1205 -0.4072 -0.3383 -1.0125],0.4071849365375375,1.012531914893617,0.3382533748327279,1.7579702262638823
"0.05172411,0.74436766,0.0,0.20390823",18.0,1.0,0.0026974149709609848,0.3980374534455145,0.9960265608458696,0.9447161686113754,0.9398363523676957,0.9374112466268006,0.9362957500189939,0.7364315638410301,5.155020946887211,[ 5.155  -0.3804 -0.3265 -0.9514],0.38036894555290585,0.9514468085106381,0.3264807587877857,1.6582965128513298
"0.05172411,0.74436766,0.0,0.20390823",19.0,1.0,0.007116544319479443,0.4043550214555742,1.0,0.9320617818376982,0.9682372967157515,0.924316720106659,0.9653080454016697,0.7430564871195474,5.201395409836832,[ 5.2014 -0.3455 -0.3212 -0.9009],0.3454816457152666,0.9008510638297871,0.3212345862193249,1.5675672957643785
"0.05172411,0.74436766,0.0,0.20390823",20.0,1.0,0.009934566848386556,0.39386922633785165,1.0,0.9626384510396867,0.95867216258643,0.9565382778156466,0.9554751187208115,0.7481611147641162,5.237127803348813,[ 5.2371 -0.3184 -0.3174 -0.8447],0.31840073522256834,0.8447021276595745,0.317423201097508,1.480526063979651
"0.05172411,0.74436766,0.0,0.20390823",21.0,1.0,0.006155280436434812,0.4338672979802848,1.0,0.946717962427647,0.9435609815717128,0.9418034469597744,0.9409493151709415,0.7447220406495422,5.2130542845467955,[ 5.2131 -0.2794 -0.3061 -0.7855],0.27937095448728494,0.785468085106383,0.3061321037227644,1.3709711433164324
"0.05172411,0.74436766,0.0,0.20390823",22.0,1.0,0.005878691054595719,0.4864737719084539,1.0,0.9326206864525342,0.9275596313765556,0.9249651533524064,0.9236452999385827,0.7430204620118754,5.201143234083128,[ 5.2011 -0.2525 -0.2947 -0.7262],0.25254842291852087,0.7262340425531914,0.29465963621817076,1.273442101689883
"0.05172411,0.74436766,0.0,0.20390823",23.0,1.0,0.1270936426775461,0.9519818820616458,0.8535412425402428,0.9072574446477234,0.90477536684255,0.9035167016683956,0.9029413578534884,0.7930153768987989,5.551107638291592,[ 5.5511 -0.2491 -0.2404 -0.6226],0.24906703297692834,0.6225744680851063,0.24036720553033614,1.1120087065923707
