Weights,Mean_Average_IQB,Mean_IQB_temp15,Mean_IQB_temp20,Mean_IQB_temp25,Mean_IQB_temp30
"0.0,0.0,1.0,0.0",0.1766582250331397,0.1677639022420791,0.0693250487240707,0.1311491010143877,0.3181567782383548
"0.0,0.72905016,0.18408844,0.08686144",0.39171442539535073,0.0710873988775601,0.248552722765273,0.5593303021422991,0.6461277922116545
"0.0,1.0,0.0,0.0",0.2388481271734374,0.1260621497793973,0.3159622778165658,0.0165304786348564,0.6270455430791103
"0.009210047,0.74930316,0.0,0.24148677",0.39685739603819165,0.0646400945695699,0.3291162323701179,0.5440161299646998,0.6765271776085967
"0.032832157,0.8590853,0.1080825,0.0",0.4522113602153491,0.1291801068641528,0.3132625413022058,0.6580397835545782,0.7007823871940442
"0.046244606,0.20641951,0.7473359,0.0",0.3628112019299325,0.1689901854394179,0.2020637514902939,0.2722017409842863,0.776897240358963
"0.060587034,0.43129516,0.0,0.5081178",0.535085432994833,0.1971444508488738,0.3438056966971841,0.7033202309802364,0.7953245130264891
"0.086100675,0.0,0.0,0.9138993",0.5956061598428379,0.3678749319824773,0.3678766927069041,0.857048732026376,0.7792745261834536
"1.0,0.0,0.0,0.0",0.6921535533504803,0.618490485415889,0.2617713341988776,0.8734648762580873,0.8009570110607335
