Weights,Ambient Temperature,Electricity Tariff,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,Average IQB,Total IQB,Total Reward,Total Electric Cost,Total Gas Cost,Total Water Cost,Total Bath Cost
"0.0,1.0,0.0,0.0",15.0,1.0,2.237903988321599e-06,0.005140107379429714,0.2562815850706658,0.8194727856619406,0.950349673338529,0.9484814735018471,0.9475711535595825,0.5610427166308547,3.927299016415983,[ 3.9273 -0.2242 -0.3896 -1.2094],0.22421359098302152,1.2093617021276595,0.3895582460280459,1.8231335391387269
"0.0,1.0,0.0,0.0",16.0,1.0,8.098680276110541e-06,0.011839044427528192,0.430093182626167,0.9631554920568887,0.9695847628166856,0.9680059436849474,0.9670859579098428,0.6156817831717623,4.3097724822023356,[ 4.3098 -0.1787 -0.3854 -1.1884],0.1787032250663076,1.188382978723404,0.3853596278990668,1.7524458316887783
"0.0,1.0,0.0,0.0",17.0,1.0,2.6219341595175812e-05,0.08447741871628983,0.7702600923898386,0.9742367766044246,0.9816077632849435,0.9813089336401268,0.9811505846652913,0.68186682694893,4.77306778864251,[ 4.7731 -0.2601 -0.3406 -1.0471],0.26014737672070587,1.0470851063829787,0.3405917467259296,1.6478242298296142
"0.0,1.0,0.0,0.0",18.0,1.0,9.11527639382172e-05,0.17171849876631803,0.9119432808794937,0.9920357274315944,0.991505110494091,0.9911893731114495,0.991048203890468,0.7213616210481932,5.049531347337353,[ 5.0495 -0.234  -0.3402 -1.0162],0.23395909262117295,1.0162340425531913,0.34021200994327855,1.5904051451176429
"0.0,1.0,0.0,0.0",19.0,1.0,0.0003163477026499844,0.2879191077613311,1.0,1.0,1.0,1.0,1.0,0.7554622079234259,5.288235455463981,[ 5.2882 -0.2045 -0.3289 -0.9638],0.20452474478199448,0.9637872340425532,0.3288923562156144,1.4972043350401623
"0.0,1.0,0.0,0.0",20.0,1.0,0.0008607726057886338,0.4405584327992448,1.0,1.0,1.0,1.0,1.0,0.7773456007721476,5.441419205405033,[ 5.4414 -0.1724 -0.3157 -0.9113],0.1723746861338373,0.9113404255319146,0.31573907670671747,1.3994541883724694
"0.0,1.0,0.0,0.0",21.0,1.0,0.006692811216669669,0.8236933127594134,1.0,1.0,1.0,1.0,1.0,0.8329123034251548,5.8303861239760835,[ 5.8304 -0.2827 -0.2789 -0.7947],0.28269586529751806,0.794723404255319,0.27890404326347074,1.3563233128163077
"0.0,1.0,0.0,0.0",22.0,1.0,0.037047898640673656,0.9767180286399274,1.0,1.0,1.0,1.0,1.0,0.859109418182943,6.013765927280601,[ 6.0138 -0.2645 -0.2795 -0.7484],0.26452598899219987,0.7484468085106383,0.2794660925227229,1.292438890025561
"0.0,1.0,0.0,0.0",23.0,1.0,0.08085307614211264,1.0,1.0,1.0,1.0,1.0,1.0,0.8686932965917303,6.0808530761421125,[ 6.0809 -0.2446 -0.2676 -0.6898],0.2445541885406324,0.6898297872340424,0.26760965851782526,1.2019936342925002
"0.0,1.0,0.0,0.0",24.0,1.0,0.1534213101316103,0.928181852934346,0.9800964897401151,1.0,1.0,1.0,1.0,0.8659570932580102,6.061699652806071,[ 6.0617 -0.1845 -0.2486 -0.6287],0.18447178374558715,0.6287446808510637,0.2486262032983588,1.0618426678950097
"0.0,1.0,0.0,0.0",25.0,1.0,0.23653162689641846,0.8788922071126597,0.9273252023972999,0.9386694814391263,0.777956100556847,0.9913548983137577,0.8906017775000619,0.8059044706023101,5.641331294216171,[ 5.6413 -0.2009 -0.2332 -0.5313],0.20089632037185634,0.5312553191489361,0.23318851993750553,0.965340159458298
"0.0,1.0,0.0,0.0",26.0,1.0,0.29794451468842187,0.908213532236147,0.35533967027606406,0.6178048250478826,0.6015576595068125,0.55656763451877,0.5813161444115947,0.5598205686693847,3.9187439806856927,[ 3.9187 -0.1805 -0.1511 -0.4085],0.18050474207779993,0.4084680851063829,0.15106101160343235,0.7400338387876151
