Weights,Ambient Temperature,Electricity Tariff,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,Average IQB,Total IQB,Total Reward,Total Electric Cost,Total Gas Cost,Total Water Cost,Total Bath Cost
"1.0,0.0,0.0,0.0",15.0,1.0,7.505620140645475e-28,0.19404061693637234,0.7505201600577038,0.8919274072066218,0.8839695175215232,0.8802300484844846,0.8784908158483516,0.6398826522935795,4.479178566055057,[ 4.4792 -0.4453 -0.3126 -1.0952],0.4453189889763417,1.0952127659574467,0.3125809599832435,1.853112714917032
"1.0,0.0,0.0,0.0",16.0,1.0,1.1825417324984898e-24,0.28062580541833604,0.8671567568986959,0.9231827699818567,0.9177554413274329,0.9152935628536379,0.9140869141654006,0.6883001786636228,4.81810125064536,[ 4.8181 -0.417  -0.3046 -1.0428],0.41702967772019317,1.0427659574468084,0.3046470714363837,1.7644427066033854
"1.0,0.0,0.0,0.0",17.0,1.0,1.1739587313542201e-21,0.36580537800455937,0.957434161742786,0.9102534513166856,0.9046786155475485,0.9021127346098631,0.9009198601150812,0.7058863144766463,4.941204201336524,[ 4.9412 -0.3901 -0.2907 -0.9737],0.3901158944577829,0.973659574468085,0.2906763592876055,1.6544518282134733
"1.0,0.0,0.0,0.0",18.0,1.0,7.34337392866139e-19,0.4298968143494353,0.9949440808773323,0.9412555715160685,0.9383834921626918,0.9364877786162349,0.9359456432959777,0.7395590544025344,5.176913380817741,[ 5.1769 -0.365  -0.2865 -0.9348],0.3650217592870466,0.934787234042553,0.28646661016883923,1.5862756034984389
"1.0,0.0,0.0,0.0",19.0,1.0,2.2669748198293185e-19,0.35751875979224845,1.0,0.9630755330252809,0.9942949535354184,0.9621279619316491,0.9932205056007041,0.7528911019836144,5.270237713885301,[ 5.2702 -0.205  -0.2905 -0.9342],0.2050213878305505,0.9341702127659574,0.2905242546908018,1.4297158552873097
"1.0,0.0,0.0,0.0",20.0,1.0,0.017159695348842093,0.6771931629927832,1.0,0.951388595500448,1.0,0.9478201007059525,1.0,0.7990802220782893,5.5935615545480255,[ 5.5936 -0.3384 -0.2967 -0.8515],0.3383674445344617,0.8514893617021274,0.29670295523451473,1.4865597614711037
"1.0,0.0,0.0,0.0",21.0,1.0,0.03708043206345644,0.8583368397841137,1.0,0.9844926039618451,0.9826999000707973,1.0,0.9814944714936961,0.8348720353391298,5.844104247373909,[ 5.8441 -0.2904 -0.2809 -0.775 ],0.29036006088382993,0.7749787234042553,0.28090795450419354,1.3462467387922787
"1.0,0.0,0.0,0.0",22.0,1.0,0.07227967714140794,0.9294327831445027,1.0,1.0,1.0,1.0,1.0,0.8573874943265586,6.00171246028591,[ 6.0017 -0.2689 -0.2789 -0.7386],0.26893215177858953,0.7385744680851064,0.2788769502945723,1.2863835701582682
"1.0,0.0,0.0,0.0",23.0,1.0,0.1270936426775461,0.8510415329542889,1.0,1.0,1.0,1.0,1.0,0.8540193108045477,5.978135175631834,[ 5.9781 -0.2488 -0.2732 -0.6954],0.24884101220466046,0.6953829787234043,0.2731598726118471,1.217383863539912
"1.0,0.0,0.0,0.0",24.0,1.0,0.20158938318319758,0.8074882230606558,1.0,1.0,1.0,1.0,1.0,0.8584396580348361,6.009077606243853,[ 6.0091 -0.2298 -0.2657 -0.6491],0.22983734539425052,0.6491063829787234,0.2657358844065439,1.1446796127795178
"1.0,0.0,0.0,0.0",25.0,1.0,0.2884348216716063,0.7994182577781176,1.0,1.0,1.0,1.0,1.0,0.8696932970642463,6.087853079449724,[ 6.0879 -0.2119 -0.2639 -0.6109],0.21193841894980875,0.6108510638297872,0.26387988735521806,1.086669370134814
"1.0,0.0,0.0,0.0",26.0,1.0,0.3555190119773982,0.8451002586244356,0.9751629713166231,0.9773265646647008,0.9767638939019988,0.9764713347546938,0.9763298579091213,0.8689534133069959,6.0826738931489714,[ 6.0827 -0.1888 -0.2324 -0.535 ],0.18884212770698625,0.5349574468085107,0.23235392773787786,0.9561535022533748
"1.0,0.0,0.0,0.0",27.0,1.0,0.46401219707492847,0.9591257447662206,0.9605013971350405,0.9595369600573347,0.9590957411706924,0.9588669455989128,0.9587514935905906,0.8885557827705315,6.219890479393721,[ 6.2199 -0.1705 -0.2123 -0.4745],0.17053672143679685,0.4744893617021276,0.2123482977606399,0.8573743808995643
"1.0,0.0,0.0,0.0",28.0,1.0,0.5273065792248522,0.9464497889866746,0.9404513613274204,0.9598293734075952,0.9394737665787054,0.9603116917580764,0.9392222653133073,0.8875778323709473,6.213044826596631,[ 6.213  -0.1536 -0.2047 -0.435 ],0.15355887790286582,0.43500000000000005,0.20470902766405125,0.7932679055669172
"1.0,0.0,0.0,0.0",29.0,1.0,0.5204204162918964,0.9531254200950311,0.9364913117709595,0.9379520574728877,0.9384069363230203,0.9386147898143714,0.9387093385796969,0.8805314671925519,6.163720270347864,[ 6.1637 -0.137  -0.1942 -0.393 ],0.13700675566304718,0.3930425531914893,0.19418226729995647,0.724231576154493
"1.0,0.0,0.0,0.0",30.0,1.0,0.4516615070590349,0.9536187959387807,0.9089816056114872,0.9233421480500243,0.9238148731765654,0.9243572860034786,0.9246169210555493,0.8586275909849886,6.010393136894921,[ 6.0104 -0.1217 -0.1932 -0.3591],0.12172598879658403,0.3591063829787234,0.19317733075086566,0.6740097025261731
"0.07184005,5.1523227e-17,0.92815995,0.0",15.0,1.0,5.196839839329251e-10,0.15972243488636403,0.8323786346737302,0.36787928555588667,0.8178936431493143,0.3678792679531891,0.8609172007843431,0.4866672096460731,3.4066704675225115,[ 3.4067 -0.4666 -0.2621 -0.8681],0.4666175729030997,0.8681489361702127,0.262099881554678,1.5968663906279905
"0.07184005,5.1523227e-17,0.92815995,0.0",16.0,1.0,8.191619793297213e-10,0.2520154530228676,0.8852258459440978,0.36787929717087936,0.8510106637535657,0.3678792886092676,0.8434412617248341,0.5096359730063821,3.5674518110446742,[ 3.5675 -0.4325 -0.2477 -0.8188],0.4325468902552544,0.818787234042553,0.24768273910697425,1.4990168634047818
"0.07184005,5.1523227e-17,0.92815995,0.0",17.0,1.0,1.1055664510848081e-09,0.36172759433979507,0.9729323896783171,0.3678793300673129,0.8923161908382806,0.3678793101439065,0.8858758232272748,0.5498015199143504,3.8486106394004533,[ 3.8486 -0.4004 -0.2415 -0.7947],0.40041762965656114,0.794723404255319,0.24154930280096476,1.4366903367128447
"0.07184005,5.1523227e-17,0.92815995,0.0",18.0,1.0,5.611623006606958e-09,0.4145079235299067,0.9846336308360827,0.3678793443870402,0.9286431364046449,0.36787933033596315,0.9233588950245593,0.5695574665899743,3.98690226612982,[ 3.9869 -0.382  -0.238  -0.7559],0.3819632689180694,0.7558510638297872,0.23799023452287885,1.3758045672707353
"0.07184005,5.1523227e-17,0.92815995,0.0",19.0,1.0,6.81368033212861e-10,0.29679219843132754,0.9988091012544381,0.36787936381171527,0.9593666060245941,0.31586178083772537,0.9556781499468375,0.5563410287125723,3.894387200988006,[ 3.8944 -0.4077 -0.2444 -0.6837],0.4076585870174195,0.683659574468085,0.24441763397525684,1.3357357954607614
"0.07184005,5.1523227e-17,0.92815995,0.0",20.0,1.0,5.156676487913393e-10,0.2796370535872725,0.9983827078944636,0.28050206124455257,0.9845417126738455,0.833134473244485,0.9015874373898818,0.6111122066500242,4.277785446550169,[ 4.2778 -0.4061 -0.2637 -0.6793],0.40610879811268197,0.6793404255319148,0.2636938642413881,1.349143087885985
"0.07184005,5.1523227e-17,0.92815995,0.0",21.0,1.0,3.0460143156619147e-16,0.2888505181873275,1.0,0.8196917848350467,0.9422902263535242,0.8843165925156323,0.9402224552298646,0.696481653874485,4.8753715771213955,[ 4.8754 -0.3972 -0.2661 -0.6633],0.39715766718524026,0.6632978723404254,0.2661203317989462,1.3265758713246119
"0.07184005,5.1523227e-17,0.92815995,0.0",22.0,1.0,0.04434551510433004,0.9744558803829996,0.8777714398586635,0.9267852117975545,0.8626550742710531,0.9229916912169027,0.9228058526512793,0.7902586664689689,5.531810665282783,[ 5.5318 -0.2657 -0.242  -0.6651],0.2657232500232448,0.6651489361702125,0.24199910923391002,1.1728712954273675
"0.07184005,5.1523227e-17,0.92815995,0.0",23.0,1.0,0.09141327949443014,0.9847552834676312,0.8510160888513547,0.9571211079787494,0.9052947502161962,0.9036375434109909,0.9029876694430856,0.7994608175517769,5.596225722862438,[ 5.5962 -0.2456 -0.2348 -0.6207],0.24558612807484315,0.6207234042553191,0.23479549719171194,1.1011050295218743
"0.07184005,5.1523227e-17,0.92815995,0.0",24.0,1.0,0.16541071690977796,1.0,0.8292674413349803,0.9387410557090434,0.8837663589548513,0.8818254850503194,0.8812376922303107,0.7971783928841834,5.580248750189283,[ 5.5802 -0.2265 -0.2224 -0.5658],0.2264957447020204,0.5658085106382978,0.22239822901575698,1.0147024843560752
"0.07184005,5.1523227e-17,0.92815995,0.0",25.0,1.0,0.24920631531603,1.0,0.8662326049522174,0.9196655358788133,0.8627939783858734,0.9174726387538008,0.861564133244698,0.8109907437902049,5.676935206531434,[ 5.6769 -0.207  -0.2114 -0.5183],0.20697846327127556,0.5182978723404255,0.21138158940641313,0.9366579250181142
"0.07184005,5.1523227e-17,0.92815995,0.0",26.0,1.0,0.3452468080363696,0.9941185336998553,0.8546761882786378,0.8989111330218447,0.8988672553167417,0.898323162843409,0.8980667679544103,0.826887121307324,5.788209849151268,[ 5.7882 -0.1866 -0.1981 -0.4726],0.18658965739194858,0.47263829787234035,0.19813635064737425,0.8573643059116631
"0.07184005,5.1523227e-17,0.92815995,0.0",27.0,1.0,0.46894484228245065,0.853352399566533,0.8601601627576118,0.878260345556608,0.8782505479443198,0.8777298467304964,0.8774734435362197,0.8134530840534627,5.694171588374239,[ 5.6942 -0.1598 -0.1812 -0.4245],0.15981730354488569,0.4245106382978723,0.1812172789862318,0.7655452208289897
"0.07184005,5.1523227e-17,0.92815995,0.0",28.0,1.0,0.5940599135334015,0.8284538301102105,0.8438166077143894,0.8311978818502618,0.7124992369596138,0.7667594191280643,0.668740421489082,0.7493610443978606,5.2455273107850235,[ 5.2455 -0.1402 -0.1801 -0.3665],0.1402282892202918,0.3665106382978722,0.1801055750557536,0.6868445025739176
"0.07184005,5.1523227e-17,0.92815995,0.0",29.0,1.0,0.7180158211339507,0.9071362894814324,0.6377819149425819,0.4222410585004193,0.9307509219935346,0.8070993927293212,0.5856251323868725,0.7155215044525874,5.008650531168112,[ 5.0087 -0.1334 -0.1701 -0.3153],0.1333813284824635,0.3152978723404255,0.17013326126534384,0.6188124620882329
"0.07184005,5.1523227e-17,0.92815995,0.0",30.0,1.0,0.8410467338291665,0.8859802796750853,0.8333250187476499,0.6499537411252118,0.4076977367387524,0.6440756817356885,0.8892858675025831,0.7359092941934481,5.151365059354137,[ 5.1514 -0.1244 -0.1626 -0.2789],0.12439392503711195,0.27889361702127663,0.1625549624818156,0.5658425045402042
"0.0,1.0,0.0,0.0",15.0,1.0,2.237903988321599e-06,0.005239186638626339,0.07143417140987704,0.5896985942852926,0.3678793071007458,0.12582798114572502,0.7130184178954292,0.267585699482812,1.873099896379684,[ 1.8731 -0.1436 -0.356  -1.0847],0.14359590458685512,1.0847234042553189,0.3559731059142498,1.584292414756424
"0.0,1.0,0.0,0.0",16.0,1.0,1.0395363854977136e-05,0.013065136668312629,0.38510828522333596,0.9681437710076094,0.36787931567020815,0.3674627494963607,0.01857241528951342,0.3028917241027421,2.120242068719195,[ 2.1202 -0.2039 -0.286  -0.8848],0.20386601427896783,0.8848085106382977,0.28598369978721183,1.3746582247044774
"0.0,1.0,0.0,0.0",17.0,1.0,4.355863550022849e-05,0.029032568062753516,0.5248932928006745,0.8635427096449053,0.3678793055057746,0.367879005831011,0.36787864786457186,0.36016415547788444,2.521149088345191,[ 2.5211 -0.1649 -0.2751 -0.8533],0.16485490643975637,0.8533404255319147,0.27510705358911064,1.2933023855607817
"0.0,1.0,0.0,0.0",18.0,1.0,0.0001646437183356943,0.056256039974375546,0.6046135698407943,0.3678793702964691,0.36787911964636033,0.3678788026668369,0.3678784671411041,0.30465000189775365,2.1325500132842756,[ 2.1326 -0.1296 -0.2405 -0.762 ],0.12960764985768142,0.7620212765957445,0.2405172436941152,1.132146170147541
"0.0,1.0,0.0,0.0",19.0,1.0,0.0005613741257640244,0.29619203572592767,0.6827618814497238,0.3678793036980983,0.3678790476179686,0.36787875111625934,0.3678784492761025,0.35014726328712065,2.4510308430098444,[ 2.451  -0.1815 -0.2013 -0.6627],0.18150000000000005,0.6626808510638297,0.20134356128383293,1.0455244123476628
"0.0,1.0,0.0,0.0",20.0,1.0,0.0017266167308869357,0.38976606910082373,0.8502392400078614,0.36787940608384934,0.3678792118129815,0.36787895850478863,0.3678786870258583,0.3876068841810071,2.7132481892670497,[ 2.7132 -0.1911 -0.2137 -0.6485],0.19113352159584132,0.6484893617021277,0.21369862643985355,1.0533215097378226
"0.0,1.0,0.0,0.0",21.0,1.0,0.004679338954087977,0.5364471460904798,0.3678793603994368,0.3678791626783941,0.36739741250852526,0.36030131610223065,0.2866866440454445,0.32732434011122846,2.2912703807785992,[ 2.2913 -0.1586 -0.1592 -0.5214],0.15858538533720104,0.5213829787234041,0.15916523736570362,0.8391336014263088
"0.0,1.0,0.0,0.0",22.0,1.0,0.011265560690921541,0.4858956122427505,0.48635414033052,0.3678793208553463,0.1507709510937282,0.6736959315916532,0.3678793441167981,0.36339155156024544,2.543740860921718,[ 2.5437 -0.1692 -0.2056 -0.567 ],0.16922702241184934,0.5670425531914893,0.2055680442969206,0.9418376199002592
"0.0,1.0,0.0,0.0",23.0,1.0,0.007812609258611302,0.49848354633247277,0.3221086244992546,0.3564191941280022,0.6701591927948709,0.36787935972738195,0.13641520714535946,0.33703967626942183,2.359277733885953,[ 2.3593 -0.1644 -0.2202 -0.5559],0.16444586023333924,0.5559361702127659,0.2202322633097298,0.9406142937558348
"0.0,1.0,0.0,0.0",24.0,1.0,0.0015841464295817454,0.49761175646997674,0.3678794062331422,0.22286654308790188,0.7377464657905974,0.36787938010280985,0.19691785817150076,0.3417836508979301,2.3924855562855107,[ 2.3925 -0.2108 -0.2154 -0.493 ],0.2107806684267979,0.49299999999999994,0.2154191731897318,0.9191998416165297
