Weights,Mean_Average_IQB,Mean_IQB_temp15,Mean_IQB_temp20,Mean_IQB_temp25,Mean_IQB_temp30
"0.0,0.0,0.0,1.0",0.23176196526348428,0.024559156844061,0.0871310783239344,0.320712459749561,0.3422702387816049
"0.0,0.6497594,0.1750358,0.17520475",0.48681859125530985,0.3748947528378474,0.5001312694884343,0.4089301127232408,0.705489343618222
"0.016429063,0.6004371,0.3716235,0.011510344",0.5321974752847003,0.3402017702322676,0.5458592803658384,0.4516173515601444,0.761360682779561
"0.018988723,0.7951346,0.18502997,0.00084669574",0.6265369243111644,0.573998835770164,0.6078679099563163,0.6150855808354534,0.8275807101131869
"0.026911434,0.67000717,0.0,0.30308136",0.5375437005203717,0.3430438282052936,0.5425304330280954,0.550760402469041,0.77237283900676
"0.028906377,0.74578226,0.08721533,0.13809606",0.6397439238165679,0.5624443865599067,0.6258413178756708,0.6350470622059666,0.8074807358935748
"0.037320394,0.0,0.9626796,0.0",0.249079815959424,0.0297148246197477,0.0933942320553431,0.3834704079303326,0.6639969584528422
"0.042720594,0.86277694,0.0,0.094502464",0.6721655570137108,0.5575072350397664,0.6863604754297583,0.6674754704014644,0.8806468190043468
"1.0,0.0,0.0,0.0",0.7545948007233056,0.5995943778934938,0.687628158219083,0.7717364423391909,0.8631890117711077
