P-iqb,P-eletrico,P-agua,P-gas,Temperatura ambiente,Tarifa da energia Selétrica,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,IQB médio,IQB total,Recompensa total,Custo elétrico total,Custo de gás total,Custo de água total,Custo total do banho
0.10712724,0.0,0.89287275,0.0,20.0,1.0,0.0002749836253304651,0.3831544243349605,0.966348153270721,0.958172555731491,0.9562899006181154,0.9554446077962301,0.9549140641201537,0.7392283842138573,5.174598689497001,[ 5.1746 -0.1723 -0.2844 -0.8416],0.1723442248468688,0.8416170212765958,0.28435524487854114,1.2983164910020057
0.10712724,0.0,0.89287275,0.0,21.0,1.0,0.01057564964834508,0.8742615757081821,0.9311928342096226,0.8888659465986534,0.9434363265931694,0.9417938551186222,0.9409884228771667,0.7901592301076803,5.531114610753762,[ 5.5311 -0.2842 -0.2511 -0.7182],0.28418297076436205,0.7182127659574468,0.2510959321620119,1.2534916688838207
0.10712724,0.0,0.89287275,0.0,22.0,1.0,0.017989116292636175,0.9803415579746352,0.9300593800484034,0.9714628724642,0.9247115847828195,0.9695857145657834,0.9235297328294111,0.8168114227082698,5.717679958957889,[ 5.7177 -0.2606 -0.242  -0.6781],0.26063362600454765,0.6781063829787234,0.24201326197774417,1.1807532709610151
0.10712724,0.0,0.89287275,0.0,23.0,1.0,0.03872394559751429,1.0,0.959944906776905,0.9570134192635192,0.9557790040826356,0.9552146264203198,0.9549464757875371,0.8316603397040616,5.821622377928431,[ 5.8216 -0.2393 -0.2323 -0.6294],0.23929380824971141,0.6293617021276595,0.23227492248281187,1.1009304328601828
0.10712724,0.0,0.89287275,0.0,24.0,1.0,0.10428625851111238,0.9725484406261098,0.9372701998873195,0.9779762743552566,0.9382093524370955,0.9377243760148708,0.9375116019419631,0.8293609291105325,5.805526503773727,[ 5.8055 -0.1815 -0.2224 -0.5954],0.18150000000000005,0.5954255319148937,0.22244175778131986,0.9993672896962136
0.10712724,0.0,0.89287275,0.0,25.0,1.0,0.36787802399192054,0.36787802399192054,0.36787802399192054,[-4.6321 -5.0799 -5.     -5.2468],0.07987796120071591,0.2468085106382978,4.3817801661680254e-07,0.3266869100170303
0.10712724,0.0,0.89287275,0.0,26.0,1.0,0.36787823871575787,0.36787823871575787,0.36787823871575787,[-4.6321 -5.0238 -5.     -5.2098],0.023806007414865556,0.20978723404255314,4.3817801661680254e-07,0.23359367963543531
0.10712724,0.0,0.89287275,0.0,27.0,1.0,0.3678784362617973,0.7117604533834777,0.9377714719434448,0.9353220390063903,0.9597631791645127,0.9592576177487794,0.958952759506985,0.8329579938593411,5.830705957015388,[ 5.8307 -0.1057 -0.1573 -0.4498],0.10570772931908329,0.44980851063829785,0.15727263410108422,0.7127888740584654
0.10712724,0.0,0.89287275,0.0,28.0,1.0,0.3678786166300113,0.7207478824142481,0.9391272097712844,0.9403431094147604,0.9396906958574512,0.9392704746086722,0.939056220473273,0.8265877441671001,5.786114209169701,[ 5.7861 -0.1156 -0.1524 -0.3967],0.1155765485626329,0.3967446808510638,0.15243292424468902,0.6647541536583857
0.10712724,0.0,0.89287275,0.0,29.0,1.0,0.36787877982037465,0.7567451021803453,0.9133233619231415,0.9166711709207779,0.9175041316746483,0.917299590729475,0.9171844634927366,0.8152295143916427,5.706606600741499,[ 5.7066 -0.1171 -0.1447 -0.3437],0.11714948583155667,0.34368085106382973,0.14470795244494178,0.6055382893403282
0.10712724,0.0,0.89287275,0.0,30.0,1.0,0.36787892583286436,0.8230549889318142,0.8974771195110918,0.9176484186636985,0.9131518037903081,0.9137500506350945,0.9140653302438253,0.8210038053726709,5.7470266376086965,[ 5.747  -0.1237 -0.1427 -0.2974],0.12368927001650497,0.29740425531914894,0.1427380174542473,0.5638315427899012
0.08939369,0.64911455,0.26149178,0.0,15.0,1.0,3.982631266853424e-07,0.0006845031900415416,0.3425041581449664,0.9368506734529884,0.9306084899422596,0.9496537086756955,0.948128123159744,0.5869185792612603,4.108430054828823,[ 4.1084 -0.1869 -0.3794 -1.2316],0.18694612120743517,1.2315744680851062,0.37941569616493587,1.7979362854574772
0.08939369,0.64911455,0.26149178,0.0,16.0,1.0,5.833186631158625e-07,0.02909795171195495,0.869535499344914,0.9542717746238824,0.9514530146816349,0.9498163061260895,0.9490441033968333,0.6718884618862818,4.703219233203972,[ 4.7032 -0.2793 -0.3397 -1.089 ],0.27930959812193257,1.0890425531914891,0.3397021336369326,1.7080542849503542
0.08939369,0.64911455,0.26149178,0.0,17.0,1.0,4.5515849440021544e-07,0.07149667822546636,0.9362741694430873,0.951218925095482,0.947845324191739,0.9461098503419528,0.9452005746427704,0.685449425299856,4.798145977098992,[ 4.7981 -0.2466 -0.3216 -1.0236],0.24655386091317483,1.0236382978723402,0.32164863791153453,1.5918407966970496
