Weights,Ambient Temperature,Electricity Tariff,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,Average IQB,Total IQB,Total Reward,Total Electric Cost,Total Gas Cost,Total Water Cost,Total Bath Cost
"0.0,0.0,1.0,0.0",15.0,1.0,5.196839839329251e-10,0.1207360885544681,0.8151765171265816,0.320918671673876,0.0108577827483503,0.0004271999677927,0.4211108825406582,0.2413181633044872,1.689227143131411,[ 1.6892 -0.4381 -0.2221 -0.7744],0.4380997077976021,0.7743617021276595,0.2220646203027692,1.4345260302280307
"0.0,0.0,1.0,0.0",16.0,1.0,2.78736597670049e-08,0.2230100109423438,0.7780167942974932,0.3678792758996717,0.0204411037979093,6.718551397691739e-07,0.3710771825879018,0.251489295322017,1.7604250672541193,[ 1.7604 -0.4046 -0.2102 -0.725 ],0.4046399684923126,0.7249999999999999,0.2102271897716655,1.3398671582639778
"0.0,0.0,1.0,0.0",17.0,1.0,1.6546003856199179e-12,0.1191506618467096,0.7391842784079546,0.161663161514225,0.0032254074659527,0.0088385591617966,0.2424648309000462,0.1820752713283342,1.2745268992983396,[ 1.2745 -0.251  -0.2134 -0.7392],0.2510022951663324,0.739191489361702,0.2134055360692719,1.2035993205973063
"0.0,0.0,1.0,0.0",18.0,1.0,2.2121139457970485e-15,0.2502177882404013,0.1212993320496403,0.1255790644987402,0.0155833002396841,0.1989447272482727,0.0470345869819084,0.1083798284655213,0.7586587992586494,[ 0.7587 -0.2246 -0.1988 -0.6979],0.2245550818390629,0.6978510638297871,0.1987845458182341,1.1211906914870844
"0.0,0.0,1.0,0.0",19.0,1.0,1.5554735138827194e-19,0.2438684218437569,0.2501603404093405,0.1030362697451788,0.0115692169149189,0.5543092771150352,0.1778112382453198,0.1915363948962214,1.3407547642735502,[ 1.3408 -0.2266 -0.1954 -0.6547],0.2265615498946097,0.654659574468085,0.1954411677651159,1.0766622921278106
"0.0,0.0,1.0,0.0",20.0,1.0,4.017570633643627e-13,0.2333529396597765,0.3449610388734018,0.1207466302841274,0.014216662556215,0.6290361785437838,0.1846477391561512,0.2181373127248368,1.5269611890738577,[ 1.527  -0.221  -0.2007 -0.6109],0.2210433989070642,0.6108510638297872,0.2006891844472892,1.0325836471841408
"0.0,0.0,1.0,0.0",21.0,1.0,0.0005625321526202,0.3986767388825835,0.1366629680578489,0.1865575627827795,0.1531597397090003,0.1504081977016019,0.149262075840068,0.1678985450180717,1.1752898151265023,[ 1.1753 -0.2995 -0.2204 -0.5923],0.2995080699666276,0.5923404255319147,0.2204208686463757,1.112269364144918
"0.0,0.0,1.0,0.0",22.0,1.0,0.000454305705346,0.4506001629848386,0.2574278623182797,0.1075697052447286,0.1730605936010173,0.2275317615316072,0.1299235860308965,0.1923668539166734,1.346567977416714,[ 1.3466 -0.2626 -0.2154 -0.5566],0.262588008223597,0.5565531914893616,0.2153596143487063,1.0345008140616647
"0.0,0.0,1.0,0.0",23.0,1.0,0.0637515562110311,0.3607748706085567,0.2459849993003819,0.0625198603133028,0.1562732523223502,0.1734862447527469,0.1209511224749868,0.1691059865690509,1.1837419059833567,[ 1.1837 -0.2431 -0.1524 -0.456 ],0.2431153962630966,0.4559787234042552,0.152412165851402,0.851506285518754
"0.0,0.0,1.0,0.0",24.0,1.0,0.1192124250114507,0.509588958170104,0.2395333190928425,0.0647465720962007,0.039495944110944,0.1991502173010899,0.1288785335411225,0.1858008527605363,1.3006059693237546,[ 1.3006 -0.2226 -0.1399 -0.414 ],0.2225792693632093,0.4140212765957446,0.1399023739779375,0.7765029199368916
"0.0,0.0,1.0,0.0",25.0,1.0,0.1973674335258224,0.367701812449674,0.0084545752187981,0.0243985899489403,0.5082485759399635,0.209715490228774,0.0537444371337459,0.1956615592065312,1.3696309144457184,[ 1.3696 -0.2026 -0.1157 -0.3536],0.2026228858321041,0.3535531914893616,0.1156918262945452,0.6718679036160111
"0.0,0.0,1.0,0.0",26.0,1.0,0.2979445146884231,0.9102268110510756,0.3414137861461228,0.1477882152032631,0.0334945067055754,0.0132534289023338,0.2793760359091988,0.2890710426579989,2.0234972986059927,[ 2.0235 -0.1815 -0.1214 -0.3499],0.1814933137418169,0.3498510638297871,0.1214448662834713,0.6527892438550754
"0.0,0.0,1.0,0.0",27.0,1.0,0.2794908641580595,0.8846142117879648,0.3552197131317713,0.1915425973260809,0.0683170412745227,0.0116076275065137,0.2248139395047311,0.287943713527092,2.0156059946896443,[ 2.0156 -0.1775 -0.1083 -0.3091],0.1775242248705618,0.3091276595744681,0.1083493727638851,0.595001257208915
"0.0,0.0,1.0,0.0",28.0,1.0,0.1957891647093124,0.3958619436045178,0.2594095962050051,0.1513106168308674,0.0618499360126661,0.0218036279107095,0.1192581320446003,0.1721832881882398,1.205283017317679,[ 1.2053 -0.1685 -0.0845 -0.2579],0.1684554702312034,0.2579148936170212,0.0845489333433867,0.5109192971916114
"0.0,0.0,1.0,0.0",29.0,1.0,0.1540767412163572,0.2221793132212401,0.1811166766049849,0.1254660995246981,0.0873498289409205,0.0402285457668553,0.0224538576395666,0.1189815804163747,0.8328710629146229,[ 0.8329 -0.1433 -0.0595 -0.2264],0.1432892624660079,0.2264468085106382,0.0594680781837073,0.4292041491603535
"0.0,0.0,1.0,0.0",30.0,1.0,0.7106799712987584,0.3801657367593792,0.3093078067091767,0.231701389137903,0.1652605675844014,0.0981241254256062,0.0621075255588761,0.2796210174963002,1.9573471224741013,[ 1.9573 -0.1259 -0.0581 -0.1993],0.1259340991215529,0.1992978723404255,0.0580646436520861,0.3832966151140646
"0.0,0.7740976,0.12989824,0.096004136",15.0,1.0,2.095380451010363e-06,0.0002981889962416,0.3466826082061838,0.4748804006373086,0.3678792097969488,0.0944167171218915,0.4300407509150104,0.2448857101505765,1.7141999710540357,[ 1.7142 -0.1912 -0.2769 -0.9113],0.1911651801105162,0.9113404255319146,0.2768604184068751,1.379366024049306
