Weights,Ambient Temperature,Electricity Tariff,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,Average IQB,Total IQB,Total Reward,Total Electric Cost,Total Gas Cost,Total Water Cost,Total Bath Cost
"0.0,0.0,1.0,0.0",15.0,1.0,6.943318467709089e-05,0.0899391829255199,0.6266945634402835,0.3493145138202885,0.3678788647205877,0.3577897092729816,0.1151431192364426,0.27240419808582583,1.9068293866007808,[ 1.9068 -0.4593 -0.2018 -0.7164],0.45930862313435605,0.7163617021276594,0.2017817119494627,1.377452037211478
"0.0,0.0,1.0,0.0",16.0,1.0,0.0002807571176578132,0.17761836413649534,0.6049579403977413,0.3156794640061608,0.3678789085802057,0.33397734227239806,0.12661621922379232,0.2752869993906359,1.9270089957344512,[ 1.927  -0.4269 -0.1951 -0.6621],0.42689066626336325,0.6620638297872339,0.19511306978621548,1.2840675658368128
"0.0,0.0,1.0,0.0",17.0,1.0,0.0009162651460965926,0.29629551195094994,0.022635507766959852,0.23634729288260853,0.358698065723048,4.298151069305937e-06,0.901153040758332,0.25943571176843777,1.8160499823790643,[ 1.8161 -0.3979 -0.2007 -0.6201],0.39794248679993244,0.6201063829787232,0.2006709326174066,1.2187198023960621
"0.0,0.0,1.0,0.0",18.0,1.0,0.0026974149709609848,0.43262066414588646,0.3376808337666297,0.3270301193783762,0.14125808924394143,0.01414345450456469,0.8767674166289117,0.30459971323418156,2.132197992639271,[ 2.1322 -0.3644 -0.1899 -0.5856],0.3643548832830389,0.5855531914893615,0.18993032441132837,1.1398383991837286
"0.0,0.0,1.0,0.0",19.0,1.0,0.007121070118638074,0.3970206180019124,0.3660790217300166,0.005804074313630623,3.231545340315251e-05,0.3020764009996696,0.3678792405064893,0.20657324873196567,1.4460127411237598,[ 1.446  -0.3443 -0.1941 -0.5726],0.3442860003167168,0.5725957446808508,0.19412258647261363,1.1110043314701814
"0.0,0.0,1.0,0.0",20.0,1.0,0.001956272430622161,0.4078777688099006,0.3677304785156974,0.0010858385601696956,0.02254239643250979,0.03346710004787033,0.0011214719435041708,0.11939733239146776,0.8357813267402743,[ 0.8358 -0.3158 -0.1854 -0.5393],0.31577139890697853,0.5392765957446808,0.1854027183182819,1.0404507129699412
"0.0,0.0,1.0,0.0",21.0,1.0,0.0013066512400389972,0.4403068280985011,0.3665689021158213,0.004486777914098552,0.1752534893287377,0.34891672939850177,0.0024422888381351723,0.19132595241911926,1.3392816669338348,[ 1.3393 -0.2828 -0.1918 -0.5331],0.282837420838866,0.5331063829787233,0.1918081224377132,1.0077519262553025
"0.0,0.0,1.0,0.0",22.0,1.0,0.01055972006389818,0.9799800976000608,0.3644507419044718,0.026705150071179556,0.17698892210573153,0.2935068157525906,0.015053826361509592,0.2667493248370631,1.8672452738594418,[ 1.8672 -0.2584 -0.1509 -0.4794],0.2584070911121348,0.47942553191489357,0.15092958058105693,0.8887622036080853
"0.0,0.0,1.0,0.0",23.0,1.0,0.010691289299095477,0.9244302071438804,0.3673887224609576,0.04322070099197495,0.317038892447387,0.17642465162900434,0.027335330126548815,0.26664711344269265,1.8665297940988486,[ 1.8665 -0.2362 -0.1464 -0.4628],0.23620123533837104,0.4627659574468085,0.14637366254759557,0.845340855332775
"0.0,0.0,1.0,0.0",24.0,1.0,0.009381273746233472,0.9979567767354627,0.36563225128854404,0.0669082154331382,0.2010371833339059,0.11504235844658113,0.07860361615092872,0.26208023930497065,1.8345616751347944,[ 1.8346 -0.2222 -0.1322 -0.4183],0.22217453349014393,0.41834042553191486,0.1322022453171277,0.7727172043391866
