P-iqb,P-eletrico,P-agua,P-gas,Temperatura ambiente,Tarifa da energia Selétrica,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,IQB médio,IQB total,Recompensa total,Custo elétrico total,Custo de gás total,Custo de água total,Custo total do banho
0.041858736,0.40198433,0.0,0.55615693,19.0,1.0,0.00010839904031916649,0.12040466588129262,0.0298423858015511,0.36787910426663756,0.3678788125017268,0.36787850975233644,0.13848541431816844,0.19892532736600457,1.392477291562032,[ 1.3925 -0.4197 -0.1825 -0.5362],0.4197259880455604,0.536191489361702,0.182511308535369,1.1384287859426314
0.041858736,0.40198433,0.0,0.55615693,20.0,1.0,8.724261984790792e-05,0.12408648179188404,0.13696981489285548,0.367879207179729,0.3678789531934263,0.36787868165067206,0.3678784160283526,0.24752268533668104,1.7326587973567673,[ 1.7327 -0.4092 -0.1811 -0.4609],0.4092333081562973,0.46091489361702126,0.18108091784105879,1.0512291196143775
0.041858736,0.40198433,0.0,0.55615693,21.0,1.0,0.001444160432872493,0.3175526918197473,0.36787927370544155,0.3678790534217107,0.3678788121642107,0.36787857318110384,0.3678783492543885,0.308341559139925,2.158390913979475,[ 2.1584 -0.2792 -0.0999 -0.4325],0.2792468386478837,0.43253191489361686,0.09986908955078429,0.8116478430922849
0.041858736,0.40198433,0.0,0.55615693,22.0,1.0,0.0013300573226520992,0.49689462662867345,0.36787931781233296,0.36787912699773134,0.3678789142215221,0.3678787015270862,0.36787850115379883,0.33394560652339955,2.337619245663797,[ 2.3376 -0.2589 -0.0921 -0.4011],0.25886225591674056,0.4010638297872339,0.09212690341964412,0.7520529891236186
0.041858736,0.40198433,0.0,0.55615693,23.0,1.0,0.004608607992988546,0.4275251550872403,0.3678793214319535,0.3678791505134727,0.3678789627996979,0.36787877659059115,0.367878601964175,0.32450408234001704,2.271528576380119,[ 2.2715 -0.2395 -0.0868 -0.3721],0.2395269865262414,0.37206382978723396,0.0868337399673911,0.6984245562808664
0.041858736,0.40198433,0.0,0.55615693,24.0,1.0,0.009381273746233472,0.5242020815275048,0.3678793480266452,0.681173437954941,0.36787936908293334,0.3967470549172227,0.8037349874829739,0.45014250753406493,3.1509975527384544,[ 3.151  -0.2224 -0.143  -0.4412],0.22242056528544774,0.44117021276595747,0.14303805256170282,0.806628830613108
0.041858736,0.40198433,0.0,0.55615693,25.0,1.0,0.04203954694301266,0.8363256816955311,0.3678793971203537,0.9116075156263048,0.3678794079034993,0.9060947038370324,0.36787940701108907,0.5428150943052604,3.799705660136823,[ 3.7997 -0.2035 -0.1281 -0.3961],0.20345990936317226,0.39612765957446794,0.12807546247416482,0.727663031411805
0.041858736,0.40198433,0.0,0.55615693,26.0,1.0,0.30963889942108236,0.9700413447208102,0.9044619505299094,0.9010243681171382,0.8994545798085807,0.8986321894871615,0.8982366274885384,0.8259271370818887,5.7814899595732205,[ 5.7815 -0.1824 -0.1922 -0.4745],0.18236074982484263,0.47448936170212763,0.19223461834492786,0.8490847298718981
0.041858736,0.40198433,0.0,0.55615693,27.0,1.0,0.4696665857423434,0.9593291670241912,0.886538958669509,0.8808355885180534,0.8787978708056818,0.877960596331676,0.8776227549015462,0.8329645031418574,5.830751521993002,[ 5.8308 -0.1681 -0.1853 -0.4288],0.16811192950519244,0.4288297872340425,0.1853182223709174,0.7822599391101525
0.041858736,0.40198433,0.0,0.55615693,28.0,1.0,0.11917360193518312,0.8858508124672665,0.78029515822892,0.7882278985211719,0.7947522973327047,0.7954510756715988,0.795717226995947,0.7084954387361132,4.959468071152792,[ 4.9595 -0.1656 -0.1393 -0.3357],0.1656024311978458,0.3356595744680851,0.13931479275463532,0.6405767984205663
0.041858736,0.40198433,0.0,0.55615693,29.0,1.0,0.03538624555507726,0.8836839101382422,0.6423902759779383,0.5389046201078684,0.6617757003088851,0.6498659461313321,0.7426123530351898,0.5935170073220762,4.154619051254533,[ 4.1546 -0.1488 -0.1104 -0.2801],0.1487585207860234,0.280127659574468,0.1103858277770234,0.5392720081375149
