Weights,Ambient Temperature,Electricity Tariff,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,Average IQB,Total IQB,Total Reward,Total Electric Cost,Total Gas Cost,Total Water Cost,Total Bath Cost
"0.0,0.0,0.9964664,0.0035336285",15.0,1.0,6.943318467709089e-05,0.02891170328617932,0.9078092043291413,0.36787929573411765,0.0006106674782043165,1.4877360772919778e-06,0.01796383770479999,0.18903508992188525,1.3232456294531967,[ 1.3232 -0.4379 -0.2234 -0.7392],0.43791701459980725,0.739191489361702,0.2234181499562282,1.4005266539177375
"0.0,0.0,0.9964664,0.0035336285",16.0,1.0,4.0808903678003975e-05,0.017312658039128504,0.9226206363193005,0.3678793141067858,0.0009594869108874289,5.355042069206825e-06,0.01078570373476056,0.18851485186522995,1.3196039630566097,[ 1.3196 -0.4404 -0.2218 -0.6824],0.4403636782280787,0.6824255319148935,0.22182335557818855,1.3446125657211607
"0.0,0.0,0.9964664,0.0035336285",17.0,1.0,2.6718678478867602e-05,0.016301784030491758,0.9433372736547697,0.3678793349484586,0.0024834982099563425,8.111383823590306e-06,0.017448618674126577,0.19249790565430078,1.3474853395801054,[ 1.3475 -0.439  -0.2226 -0.6331],0.4389695609259528,0.633063829787234,0.22260681950509698,1.2946402102182837
"0.0,0.0,0.9964664,0.0035336285",18.0,1.0,2.96067481305045e-05,0.017094753321205615,0.9653252635322235,0.36787934851035975,0.006867811825350367,1.081789667070088e-05,0.04690549132440438,0.20058758473690644,1.404113093158345,[ 1.4041 -0.433  -0.2204 -0.5868],0.43302279284396433,0.5867872340425532,0.22042743785854246,1.24023746474506
"0.0,0.0,0.9964664,0.0035336285",19.0,1.0,0.0053363017317350865,0.18669980796175648,0.2798768639917914,0.05916930941036857,0.003424405075457955,0.05917410849542976,0.04148965916687106,0.09073863654763005,0.6351704558334104,[ 0.6352 -0.3448 -0.1883 -0.5781],0.34479018695621394,0.5781489361702127,0.18831789776773028,1.1112570208941568
"0.0,0.0,0.9964664,0.0035336285",20.0,1.0,8.948894546117259e-05,0.8340242169225456,0.3678793568724378,0.35650813678825083,0.10430809391827495,7.88972486666078e-08,0.39792804673368687,0.29439105986827224,2.0607374190779058,[ 2.0607 -0.2974 -0.1463 -0.509 ],0.29736046412502837,0.5090425531914893,0.14634943415927737,0.952752451475795
"0.0,0.0,0.9964664,0.0035336285",21.0,1.0,0.000628674087845231,0.9344847371597143,0.3678793876268366,0.36765377701275503,0.3674368701247842,0.34154998567020356,0.023803795892348,0.3433481753677839,2.403437227574487,[ 2.4034 -0.2759 -0.1098 -0.4294],0.2758540570330641,0.42944680851063816,0.10982320630742136,0.8151240718511237
"0.0,0.0,0.9964664,0.0035336285",22.0,1.0,0.003463789006431526,0.9676694781885464,0.3678793849076121,0.3678792140284025,0.36747216231799235,0.3672708039436582,0.35931506555034076,0.40013569970614055,2.8009498979429837,[ 2.8009 -0.2556 -0.101  -0.3986],0.2555708345010659,0.39859574468085096,0.10104881195139238,0.7552153911333093
"0.0,0.0,0.9964664,0.0035336285",23.0,1.0,0.014967421802816289,0.7065702767287187,0.36787935802850324,0.36787919548471465,0.3678790098260911,0.36729839465864345,0.36713143498861855,0.3656578702168723,2.559605091518106,[ 2.5596 -0.2357 -0.0933 -0.3677],0.2357306971871199,0.3677446808510637,0.0933390329402988,0.6968144109784824
"0.0,0.0,0.9964664,0.0035336285",24.0,1.0,0.03985898520291995,0.20893252310866572,0.36226125671611115,0.3678791370134434,0.3678789725777925,0.3672900167196929,0.36715176299682406,0.29732180776220707,2.0812526543354495,[ 2.0813 -0.2176 -0.085  -0.3412],0.21760775283360406,0.3412127659574467,0.08503561264947726,0.643856131440528
